filename=: 1.jpg,  aircraft number=: 14 
x-pos         , y-pos         , x-pos         , y-pos         , direction
938.366211, 314.1851, 928.5915, 385.4003, 0   
282.068420, 212.2494, 287.6539, 167.5653, 0   
300.221344, 319.7706, 300.6153, 365.2476, 0   
193.896927, 366.7507, 192.7001, 318.3742, 1   
196.889343, 206.6639, 224.8169, 180.1327, 0   
65.629776 , 166.1690, 65.62977, 208.0603, 1   
12.024615 , 220.9523, 12.02461, 169.8476, 0   
294.635803, 607.4245, 296.1061, 661.3538, 1   
441.255524, 678.6398, 452.4265, 607.4245, 0   
159.187119, 781.9718, 170.3581, 747.0623, 1   
682.828979, 611.6137, 705.1710, 680.0361, 1   
829.448669, 611.6137, 831.2015, 680.8938, 1   
878.321960, 670.2615, 895.0784, 629.7666, 0   
898.839966, 553.1323, 976.0684, 552.9658, 0   
1108.72436, 617.1992, 1080.796, 682.8289, 1   
1235.79480, 685.6217, 1260.929, 619.9919, 0   
554.362183, 855.9798, 580.8933, 890.8893, 0   
1193.90344, 755.4406, 1196.696, 795.9356, 0   
1333.54126, 754.0442, 1343.750, 796.6307, 0   
55.855133 , 344.9054, 55.85513, 314.1851, 1   
1283.27160, 242.9698, 1263.722, 229.0060, 0   


filename=: 127.jpg,  aircraft number=: 127 
x-pos         , y-pos         , x-pos         , y-pos         , direction
187.114685, 93.55734, 240.1770, 93.55734, 0   
71.215294 , 148.0160, 117.2399, 148.8046, 1   
71.215294 , 194.0965, 121.4849, 192.7001, 1   
74.008049 , 240.1770, 121.4849, 240.1770, 1   
64.233398 , 293.2394, 128.4667, 293.2394, 1   
65.629776 , 353.2836, 131.2595, 351.8873, 1   
62.837021 , 414.7243, 111.7102, 414.7243, 1   
64.632309 , 503.5307, 112.7307, 500.5245, 1   
67.026154 , 571.1187, 118.6921, 571.1187, 1   
64.233398 , 705.1710, 113.1066, 706.5673, 1   
55.855133 , 773.5935, 104.7283, 774.9899, 1   
61.440643 , 826.6559, 107.5211, 826.6559, 1   
65.629776 , 888.0965, 113.1066, 888.0965, 1   
188.511063, 141.0342, 235.9879, 141.0342, 0   
184.321930, 187.1146, 233.1951, 187.1146, 0   
184.321930, 235.9879, 235.9879, 235.9879, 0   
184.878464, 285.5846, 238.9892, 287.0876, 0   
175.943665, 351.8873, 231.7987, 353.2836, 0   
184.321930, 414.7243, 235.9879, 413.3279, 0   
184.321930, 539.0020, 237.3843, 539.0020, 0   
185.718307, 586.4788, 235.9879, 586.4788, 0   
263.915497, 671.6579, 296.0321, 713.5493, 0   
174.547287, 726.1166, 231.7987, 726.1166, 0   
178.736420, 773.5935, 231.7987, 773.5935, 0   
181.529175, 822.4667, 234.5915, 822.4667, 0   
174.547287, 876.9255, 231.7987, 878.3219, 0   
420.861542, 82.66922, 464.4507, 82.66922, 1   
413.327972, 127.0704, 462.2012, 125.6740, 1   
413.327972, 173.1509, 469.1831, 173.1509, 1   
414.724335, 258.3299, 463.5975, 258.3299, 1   
410.535217, 305.8068, 453.8229, 305.8068, 1   
418.913483, 356.0764, 463.5975, 356.0764, 1   
411.843079, 401.3215, 459.9415, 399.8184, 1   
363.744598, 480.9846, 364.4547, 522.2454, 0   
421.706238, 513.8671, 458.0120, 515.2636, 1   
414.724335, 606.0281, 456.6156, 606.0281, 1   
418.913483, 654.9014, 471.9758, 654.9014, 1   
413.327972, 703.7746, 463.5975, 703.7746, 1   
413.327972, 747.0623, 463.5975, 747.0623, 1   
414.724335, 798.7283, 462.2012, 797.3319, 1   
414.724335, 844.8088, 466.3903, 844.8088, 1   
416.120728, 893.6821, 464.9939, 895.0784, 1   
545.983887, 879.7183, 592.0643, 904.8531, 0   
536.209229, 840.6197, 585.0825, 840.6197, 0   
545.983887, 788.9537, 587.8752, 790.3500, 0   
543.191162, 741.4768, 589.2716, 741.4768, 0   
533.416504, 85.17907, 587.8752, 85.17907, 0   
539.604614, 136.7799, 589.2061, 135.2769, 0   
535.095398, 189.3876, 589.2061, 187.8846, 0   
541.794800, 244.3661, 593.4607, 245.7625, 0   
539.002014, 301.6177, 590.6680, 300.2213, 0   
529.227356, 354.6800, 583.6860, 354.6800, 0   
534.812866, 406.3460, 590.6680, 406.3460, 0   
552.965820, 505.4889, 593.4607, 505.4889, 0   
539.002014, 547.3803, 593.4607, 548.7766, 0   
543.191162, 594.8571, 594.8571, 592.0643, 0   
541.794800, 643.7304, 592.0643, 643.7304, 0   
536.598450, 691.4154, 586.2000, 689.9122, 0   
797.331970, 893.6821, 833.6378, 893.6821, 1   
890.889343, 865.7545, 921.3861, 903.3492, 0   
902.060364, 825.2595, 935.5734, 853.1871, 0   
895.833862, 783.1030, 934.9138, 802.6430, 0   
897.871216, 742.8732, 939.7625, 763.8189, 0   
903.456726, 702.3782, 943.9517, 719.1348, 0   
774.989929, 724.7203, 811.2957, 733.0985, 1   
789.115356, 810.1584, 822.4667, 801.5211, 1   
790.618469, 849.2384, 830.8450, 848.9979, 1   
772.197205, 684.2253, 808.6553, 692.9184, 1   
776.386353, 646.5231, 816.8812, 645.1267, 1   
769.575378, 607.2430, 808.5030, 599.0462, 1   
774.989929, 520.8491, 808.6553, 533.5922, 1   
780.575439, 476.1649, 807.1522, 490.0030, 1   
1125.48083, 532.0201, 1163.381, 544.1138, 1   
1135.25549, 594.8571, 1164.884, 608.7461, 1   
1237.03234, 526.0769, 1289.640, 523.0707, 0   
1238.53540, 407.3338, 1277.615, 417.8553, 0   
712.152893, 350.4909, 747.0623, 353.2836, 1   
955.122742, 134.0523, 994.2213, 129.8631, 0   
896.474854, 557.1549, 942.5553, 555.7585, 0   
888.318481, 482.4877, 932.7807, 473.3722, 0   
903.349243, 416.3522, 939.4230, 431.3830, 0   
906.249512, 395.1750, 945.3480, 395.1750, 0   
902.060364, 124.2776, 934.1770, 104.7283, 0   
896.474854, 275.0865, 925.7988, 266.7082, 0   
1233.00207, 321.1669, 1269.307, 319.7706, 0   
1249.75854, 272.2937, 1283.271, 270.8974, 0   
1121.29541, 293.1000, 1142.338, 315.6461, 1   
1125.48083, 407.7424, 1148.350, 423.8676, 1   
1259.53320, 846.2052, 1291.143, 862.7661, 0   
801.521118, 301.6177, 762.4225, 301.6177, 0   
800.124756, 328.1488, 776.3863, 335.1307, 0   
795.935608, 393.7786, 766.6116, 395.1750, 0   
807.106628, 421.7062, 780.5754, 425.8953, 0   
932.780701, 360.2655, 902.0603, 368.6438, 1   
929.987915, 336.5271, 897.8712, 326.7525, 1   
935.573425, 300.2213, 906.2495, 303.0140, 1   
928.591553, 242.9698, 899.2676, 235.9879, 1   
934.177063, 208.0603, 900.6640, 209.4567, 1   
936.969849, 174.5472, 899.2676, 175.9436, 1   
895.078491, 96.35009, 878.3219, 120.0885, 1   
860.169006, 99.14286, 857.3762, 124.2776, 1   
839.223328, 83.78270, 823.8631, 108.9175, 1   
798.728394, 115.8993, 759.6297, 115.8993, 0   
804.313904, 139.6378, 770.8007, 150.8088, 0   
802.917480, 182.9255, 773.5935, 174.5472, 0   
795.935608, 208.0603, 766.6116, 208.0603, 0   
801.521118, 231.7987, 774.9899, 242.9698, 0   
802.917480, 275.0865, 779.1790, 268.1046, 0   
1091.96777, 270.8974, 1062.643, 277.8792, 0   
1140.84106, 233.1951, 1118.499, 234.5915, 0   
1140.84106, 203.8712, 1118.499, 182.9255, 0   
1154.80481, 138.2414, 1138.048, 159.1871, 0   
1147.82299, 121.4849, 1118.499, 122.8812, 0   
1154.80481, 100.5392, 1129.670, 87.97183, 0   
1262.32592, 83.78270, 1235.794, 83.78270, 1   
1279.08252, 111.7102, 1246.965, 111.7102, 1   
1234.39843, 124.2776, 1216.245, 100.5392, 1   
1276.28979, 173.1509, 1252.551, 177.3400, 1   
1233.00207, 224.8169, 1228.812, 198.2857, 1   
1256.74047, 235.9879, 1228.812, 259.7263, 1   
1160.39038, 364.4547, 1172.957, 336.5271, 1   
1174.35412, 423.1026, 1161.786, 397.9678, 1   
1286.06445, 477.5613, 1249.758, 477.5613, 1   
1160.39038, 505.4889, 1133.859, 491.5251, 0   
305.806854, 619.9919, 269.5010, 629.7666, 1   
1172.95776, 744.2695, 1139.444, 742.8732, 0   
1279.08252, 899.2676, 1245.569, 899.2676, 1   


filename=: 128.jpg,  aircraft number=: 99 
x-pos         , y-pos         , x-pos         , y-pos         , direction
993.533813, 520.0646, 1076.203, 520.0646, 1   
1006.78875, 604.6317, 1073.814, 603.2354, 1   
1008.18512, 680.0361, 1065.681, 679.3907, 1   
934.177063, 692.6036, 946.7444, 748.4587, 1   
1012.37426, 818.2776, 1071.693, 817.6738, 1   
1149.21936, 815.4849, 1213.452, 815.4849, 0   
1150.61572, 883.9074, 1214.849, 883.9074, 0   
1146.42651, 747.0623, 1209.263, 747.0623, 0   
1146.42651, 678.6398, 1209.263, 677.2434, 0   
1148.35070, 605.7399, 1205.467, 611.7523, 0   
1190.43689, 502.0276, 1238.535, 548.6230, 0   
1294.44262, 495.7142, 1295.838, 534.8128, 0   
1308.40649, 339.3199, 1308.406, 409.1388, 0   
1127.30773, 284.0815, 1193.903, 282.0684, 0   
998.410461, 90.76458, 1054.265, 90.76458, 1   
60.044266 , 57.25151, 113.1066, 57.25151, 0   
67.026154 , 108.9175, 114.5030, 107.5211, 0   
62.837021 , 160.5834, 113.1066, 161.9798, 0   
61.440643 , 215.0422, 113.1066, 215.0422, 0   
62.837021 , 268.1046, 110.3138, 268.1046, 0   
51.104614 , 323.1615, 108.2215, 321.6584, 0   
58.647888 , 378.4185, 108.9175, 378.4185, 0   
67.026154 , 476.1649, 108.9175, 476.1649, 0   
60.044266 , 518.0563, 105.2153, 517.0584, 0   
55.855133 , 565.5332, 104.7283, 564.1368, 0   
57.251511 , 611.6137, 104.7283, 613.0100, 0   
51.665997 , 663.2796, 101.9356, 663.2796, 0   
47.476860 , 709.3601, 99.14286, 710.7565, 0   
48.873241 , 758.2333, 92.16096, 758.2333, 0   
52.607693 , 810.1584, 93.19076, 808.6553, 0   
55.855133 , 848.9979, 96.35009, 872.7364, 0   
231.798798, 316.9778, 259.7263, 323.9597, 1   
283.464783, 270.8974, 319.7706, 273.6901, 1   
297.428558, 444.0482, 330.9416, 462.2012, 1   
291.843048, 490.1287, 326.1676, 508.0400, 1   
282.578461, 572.6723, 325.3561, 566.9295, 1   
291.843048, 613.0100, 329.5452, 614.4064, 1   
284.861176, 653.5050, 321.6584, 662.8569, 1   
284.861176, 694.0000, 318.3742, 702.3782, 1   
297.428558, 818.2776, 336.5271, 818.2776, 1   
297.428558, 781.9718, 332.3380, 768.0080, 1   
305.806854, 862.9617, 339.3199, 861.5653, 1   
402.156952, 839.2233, 427.2917, 869.9436, 0   
411.931580, 797.3319, 442.6519, 822.4667, 0   
402.824615, 709.4523, 447.9169, 730.4953, 0   
416.120728, 674.4506, 452.4265, 689.8108, 0   
409.138824, 756.8370, 444.0482, 774.9899, 0   
411.931580, 526.4346, 455.2193, 526.4346, 0   
404.949707, 453.8229, 446.8410, 442.6519, 0   
420.861542, 341.1984, 450.9230, 330.6769, 0   
421.706238, 361.6619, 462.9476, 365.2476, 0   
754.044250, 290.4466, 788.9537, 290.4466, 0   
759.629761, 379.8148, 798.7283, 389.5895, 0   
765.066162, 449.4199, 802.9174, 446.8410, 0   
758.233398, 494.3179, 805.7102, 492.9215, 0   
650.712280, 562.7404, 680.8938, 581.6907, 1   
640.937622, 501.2998, 682.8289, 518.0563, 1   
583.686096, 247.1589, 613.0100, 241.5734, 1   
485.493835, 102.2092, 516.6599, 99.14286, 0   
772.197205, 241.5734, 804.3139, 242.9698, 0   
769.404419, 815.4849, 796.6307, 832.7045, 0   
640.937622, 153.6016, 663.2796, 174.5472, 1   
649.315918, 713.5493, 680.0361, 713.5493, 1   
749.855164, 227.6096, 774.9899, 208.0603, 0   
773.593567, 83.78270, 802.9174, 83.78270, 0   
326.752502, 390.9859, 296.0321, 397.9678, 0   
314.185120, 365.8511, 284.8611, 364.4547, 0   
322.563385, 298.8249, 296.0321, 305.8068, 0   
326.752502, 248.5553, 298.8249, 238.7806, 0   
325.356140, 203.8712, 297.4285, 213.6458, 0   
319.770630, 178.7364, 289.0502, 178.7364, 0   
323.959747, 152.2052, 296.0321, 143.8269, 0   
325.356140, 110.3138, 293.2394, 120.0885, 0   
319.770630, 86.57545, 283.4647, 86.57545, 0   
365.851105, 57.25151, 346.3018, 78.19718, 1   
384.004028, 67.02615, 379.8148, 100.5392, 1   
420.309875, 67.02615, 402.1569, 93.55734, 1   
458.012085, 75.40442, 425.8953, 97.74648, 1   
460.804840, 146.6197, 425.8953, 146.6197, 1   
456.615692, 180.1327, 425.8953, 181.5291, 1   
451.030182, 213.6458, 423.1026, 206.6639, 1   
446.841064, 238.7806, 416.1207, 248.5553, 1   
458.012085, 272.2937, 423.1026, 273.6901, 1   
449.633820, 307.2032, 416.1207, 297.4285, 1   
455.219330, 400.7605, 423.1026, 390.9859, 1   
635.352112, 206.6639, 666.0724, 205.2676, 1   
660.486938, 287.6539, 639.5412, 268.1046, 0   
678.639832, 108.9175, 657.6941, 134.0523, 0   
671.657959, 92.16096, 640.9376, 92.16096, 0   
678.639832, 71.21529, 652.1086, 57.25151, 0   
674.450684, 474.7686, 646.5231, 462.2012, 0   
666.072449, 397.9678, 642.3339, 379.8148, 0   
691.207275, 395.1750, 681.4326, 368.6438, 0   
692.603638, 305.8068, 678.6398, 335.1307, 0   
755.440674, 195.4929, 751.2515, 166.1690, 1   
800.124756, 141.0342, 774.9899, 148.0160, 1   
756.837036, 97.74648, 741.4768, 72.61167, 1   
788.953735, 54.45875, 758.2333, 54.45875, 1   
787.557373, 868.5473, 752.6478, 868.5473, 1   


filename=: 129.jpg,  aircraft number=: 98 
x-pos         , y-pos         , x-pos         , y-pos         , direction
44.684105 , 85.17907, 83.78270, 85.17907, 1   
156.394363, 74.00804, 205.2676, 74.00804, 0   
160.583496, 120.0885, 207.4246, 120.2461, 0   
206.663986, 170.3581, 157.7907, 168.9617, 1   
36.305836 , 336.5271, 89.36821, 336.5271, 1   
152.205231, 480.3541, 201.0784, 478.9577, 0   
149.412476, 619.9919, 191.3038, 622.7847, 0   
141.034210, 667.4688, 194.0965, 667.4688, 0   
18.152918 , 691.2072, 85.17907, 689.8108, 1   
148.016098, 712.1528, 194.0965, 712.1528, 0   
149.412476, 759.6297, 192.7001, 761.0261, 0   
20.945675 , 812.6921, 79.59355, 811.2957, 1   
142.430588, 864.3581, 198.2857, 865.7545, 0   
323.959747, 784.7645, 325.3561, 833.6378, 1   
397.967804, 65.62977, 430.0845, 65.62977, 1   
502.027679, 67.63845, 557.1549, 65.62977, 0   
508.281708, 171.7545, 561.3440, 170.3581, 0   
390.799988, 196.9030, 422.3646, 196.9030, 1   
386.796783, 241.5734, 437.0664, 240.1770, 1   
384.787689, 290.0938, 431.3830, 290.0938, 1   
384.004028, 340.7163, 431.4808, 339.3199, 1   
504.092560, 286.2575, 554.3621, 283.4647, 0   
509.678070, 339.3199, 562.1507, 338.1922, 0   
504.092560, 392.3822, 559.9476, 392.3822, 0   
393.778687, 428.6881, 428.6881, 428.6881, 1   
385.400391, 597.6499, 425.8953, 596.2535, 1   
389.589539, 645.1267, 432.8772, 643.7304, 1   
382.607635, 694.0000, 432.8772, 692.6036, 1   
384.004028, 790.3500, 437.0664, 788.9537, 1   
511.074463, 779.1790, 562.7404, 779.1790, 0   
511.074463, 832.2414, 564.1368, 832.2414, 0   
750.035400, 804.1461, 794.5392, 793.1428, 1   
759.629761, 886.7001, 799.6369, 886.8153, 1   
860.169006, 860.1690, 885.3123, 886.8153, 0   
871.784607, 816.1707, 903.4567, 846.2052, 0   
867.150940, 776.3863, 903.4567, 797.3319, 0   
1118.49902, 885.3038, 1160.390, 885.3038, 1   
1327.95568, 776.3863, 1329.352, 814.0885, 0   
1302.82092, 666.0724, 1327.955, 635.3521, 0   
1107.32800, 786.1609, 1146.426, 786.1609, 1   
1107.32800, 837.8269, 1145.030, 836.4306, 1   
964.897400, 386.7967, 966.2937, 418.9134, 1   
1031.92358, 410.5352, 1064.040, 409.1388, 1   
1037.50903, 458.0120, 1036.112, 484.5432, 0   
1302.82092, 142.4305, 1305.613, 208.0603, 0   
1311.19921, 255.5372, 1309.802, 284.8611, 0   
1223.22741, 886.7001, 1256.740, 886.7001, 0   
861.565369, 467.7867, 897.8712, 463.5975, 0   
734.494995, 593.4607, 777.7827, 589.2716, 1   
869.943665, 583.6860, 907.6458, 585.0825, 0   
872.736450, 185.7183, 906.2495, 187.1146, 0   
734.494995, 220.6277, 776.3863, 212.2494, 1   
730.305847, 192.7001, 769.4044, 184.3219, 1   
726.116699, 153.6016, 766.6116, 153.6016, 1   
726.116699, 127.0704, 766.6116, 124.2776, 1   
872.736450, 93.55734, 904.8531, 92.16096, 0   
1209.26355, 347.6981, 1245.569, 353.2836, 0   
1087.77868, 326.7525, 1124.084, 326.7525, 1   
1093.36413, 279.2756, 1118.499, 301.6177, 1   
774.989929, 309.9959, 742.8732, 321.1669, 0   
772.197205, 356.0764, 747.0623, 343.5090, 0   
780.575439, 403.5533, 747.0623, 414.7243, 0   
900.664001, 411.9315, 871.3400, 409.1388, 1   
903.456726, 381.2112, 872.7364, 377.0221, 1   
911.835022, 349.0945, 878.3219, 347.6981, 1   
910.438660, 312.7887, 876.9255, 314.1851, 1   
902.060364, 284.8611, 875.5291, 284.8611, 1   
896.474854, 249.9517, 871.3400, 255.5372, 1   
896.474854, 217.8350, 869.9436, 213.6458, 1   
903.456726, 153.6016, 874.1328, 153.6016, 1   
967.690125, 117.2957, 942.5553, 122.8812, 1   
959.311890, 64.23339, 934.1770, 64.23339, 1   
823.863159, 80.98993, 814.0885, 106.1247, 1   
793.142883, 72.61167, 787.5573, 97.74648, 1   
1043.09460, 336.5271, 1043.094, 368.6438, 0   
1136.65197, 481.7505, 1100.346, 466.3903, 0   
1143.63378, 645.1267, 1110.120, 629.7666, 0   
1150.61572, 733.0985, 1112.913, 733.0985, 0   
1044.49096, 698.1891, 1044.490, 730.3058, 0   
1258.13684, 851.7907, 1237.191, 835.0342, 1   
1147.82299, 210.8531, 1133.859, 238.7806, 0   
1121.29174, 216.4386, 1086.382, 215.0422, 0   
1115.70629, 187.1146, 1091.967, 166.1690, 0   
1146.42651, 178.7364, 1126.877, 153.6016, 0   
1131.06640, 124.2776, 1100.346, 141.0342, 0   
1122.68811, 101.9356, 1089.175, 103.3319, 0   
772.197205, 67.02615, 745.6660, 62.83702, 0   
1193.90344, 86.57545, 1206.470, 103.3319, 0   
1210.65991, 139.6378, 1199.488, 157.7907, 1   
1305.61364, 65.62977, 1272.100, 62.83702, 1   
1253.94775, 152.2052, 1226.020, 159.1871, 1   
1251.15490, 195.4929, 1231.605, 181.5291, 0   
1259.53320, 255.5372, 1231.605, 254.1408, 1   
1245.56945, 293.2394, 1219.038, 293.2394, 1   
1263.72229, 702.3782, 1228.812, 691.2072, 1   
910.438660, 505.4889, 875.5291, 505.4889, 1   
1147.82299, 293.2394, 1135.255, 269.5010, 0   
1206.47082, 259.7263, 1212.056, 237.3843, 0   


filename=: 130.jpg,  aircraft number=: 83 
x-pos         , y-pos         , x-pos         , y-pos         , direction
300.615387, 39.07999, 300.2213, 93.55734, 0   
134.052307, 115.8993, 164.7726, 127.0704, 0   
222.024139, 248.5553, 235.9830, 214.9400, 0   
652.108643, 128.4667, 650.7122, 177.3400, 0   
653.505005, 79.59355, 654.9014, 44.68410, 0   
480.354126, 34.90945, 522.2454, 34.90945, 0   
483.146881, 83.78270, 519.4526, 83.78270, 0   
360.265594, 90.76458, 411.9315, 90.76458, 1   
356.076447, 235.9879, 409.1388, 237.3843, 1   
488.500000, 232.9769, 545.9838, 234.5915, 0   
468.959991, 296.1061, 517.0584, 297.6092, 0   
357.472839, 300.2213, 409.1388, 298.8249, 1   
350.490936, 360.2655, 403.5533, 361.6619, 1   
468.959991, 360.7384, 520.0646, 360.7384, 0   
127.761536, 172.8538, 168.3446, 174.3569, 0   
138.241455, 303.0140, 174.3569, 306.6276, 0   
121.484909, 451.0301, 159.1871, 452.4265, 0   
114.503021, 513.8671, 160.5834, 515.2636, 0   
111.227692, 586.2000, 160.5834, 586.4788, 0   
111.710266, 650.7122, 163.8353, 650.8322, 0   
108.917503, 719.1348, 159.1871, 720.5311, 0   
110.313881, 786.1609, 166.1690, 788.9537, 0   
288.590759, 506.5369, 341.1984, 521.5676, 1   
351.720001, 581.6907, 402.8246, 586.2000, 1   
344.204620, 650.8322, 398.3153, 649.3292, 1   
339.319916, 714.9456, 386.2907, 715.4646, 1   
356.076447, 769.4044, 392.3822, 769.4044, 1   
349.094574, 826.6559, 389.2969, 828.1953, 1   
464.993958, 768.0080, 513.8671, 768.0080, 0   
467.786713, 825.2595, 511.0744, 825.2595, 0   
574.175354, 686.9061, 571.1692, 744.0230, 1   
470.579468, 674.4506, 515.2636, 674.4506, 0   
462.201202, 628.3702, 518.0563, 626.9738, 0   
465.953857, 580.1876, 511.0461, 583.1938, 0   
473.372223, 534.8128, 518.0563, 536.2092, 0   
562.740417, 490.1287, 580.8933, 448.2374, 0   
646.523132, 501.2998, 646.3230, 545.6169, 0   
650.832275, 659.8507, 704.9430, 653.8384, 1   
692.918457, 704.9430, 741.4768, 702.3782, 1   
691.415405, 750.0354, 747.0292, 748.5322, 1   
697.427673, 795.1276, 744.0230, 792.1215, 1   
821.070435, 823.8631, 858.7726, 850.3943, 0   
1167.37219, 830.8450, 1196.449, 861.2630, 0   
1189.71423, 667.4688, 1223.227, 688.4144, 0   
1046.14147, 640.3107, 1094.239, 653.8384, 1   
1053.65686, 604.2369, 1094.239, 608.7461, 1   
1182.73242, 564.1368, 1223.227, 564.1368, 0   
1176.90918, 446.4138, 1215.989, 440.4015, 0   
702.378296, 258.3299, 757.5507, 260.0323, 1   
694.000000, 466.3903, 745.5261, 465.9538, 1   
709.452332, 557.6415, 747.0292, 562.1507, 1   
706.446167, 605.7399, 741.0169, 607.2430, 1   
828.052307, 600.4426, 861.5653, 600.4426, 0   
910.438660, 466.3903, 945.3480, 462.2012, 0   
831.201538, 309.6338, 874.7907, 311.1369, 0   
825.189209, 257.0261, 868.7784, 257.0261, 0   
831.201538, 199.9092, 879.7183, 199.6820, 0   
697.427673, 210.4307, 747.0292, 210.4307, 1   
710.756531, 167.5653, 744.2695, 166.1690, 1   
832.241455, 145.2233, 878.3219, 143.8269, 0   
834.207703, 88.68154, 878.3219, 87.97183, 0   
839.223328, 37.70221, 874.1328, 37.70221, 0   
1061.24743, 107.5211, 1096.156, 97.74648, 1   
1061.24743, 226.2132, 1095.743, 237.4861, 1   
